timestamp,gyro_x,gyro_y,gyro_z
394500.0,60.18,133.12,-81.42
394600.0,71.72,31.92,-83.44
394700.0,68.97,-75.74,-120.85
394800.0,-77.15,-159.36,-81.54
394900.0,-30.46,-211.0,60.12
395000.0,-11.54,-104.25,86.0
395100.0,19.23,-32.29,86.73
395200.0,8.18,10.44,49.38
395300.0,38.45,24.35,80.99
395400.0,34.91,80.32,71.9
395500.0,75.87,124.39,31.56
395600.0,65.49,94.18,-57.98
395700.0,68.24,14.95,-77.88
395800.0,62.26,-64.94,-88.26
395900.0,48.03,-146.42,-27.77
396000.0,32.59,-195.43,53.28
396100.0,0.49,-163.82,111.15
396200.0,-7.02,22.34,132.75
396300.0,-60.97,100.59,72.2
396400.0,-0.12,97.72,42.05
396500.0,40.89,114.62,21.18
396600.0,62.19,130.07,-46.39
396700.0,79.96,62.68,-97.72
396800.0,107.73,-182.98,-71.47
396900.0,-102.54,-153.63,-6.65
397000.0,41.56,-179.81,84.47
397100.0,5.43,-2.87,95.28
397200.0,-5.55,138.73,58.65
397300.0,-5.86,145.08,-26.79
397400.0,35.95,67.26,-133.18
397500.0,-48.71,35.46,-91.31
397600.0,-14.83,-75.07,-32.71
397700.0,-54.02,-86.98,5.0
397800.0,-68.97,-65.0,46.63
397900.0,102.66,-13.61,111.88
398000.0,2.93,47.18,45.72
398100.0,67.93,55.66,11.96
398200.0,113.1,49.38,0.79
398300.0,85.27,14.71,-12.39
398400.0,-36.62,12.51,-11.96
398500.0,-4.39,-11.41,4.03
398600.0,-6.96,-0.55,7.39
398700.0,-21.79,8.3,-13.37
398800.0,-15.14,-13.31,0.37
398900.0,49.93,-85.94,43.4
399000.0,-196.47,-22.4,32.53
399100.0,-37.29,-8.61,26.55
399200.0,-63.17,156.43,-36.93
399300.0,39.06,74.28,-45.84
399400.0,15.93,20.69,-82.15
399500.0,83.5,-32.47,-34.67
399600.0,-11.6,-60.91,-5.8
399700.0,20.39,-7.32,13.92
399800.0,-59.75,-7.26,9.46
399900.0,-97.29,-15.75,6.84
400000.0,-0.98,-12.08,21.67
400100.0,-86.79,-10.8,9.4
400200.0,23.25,-16.91,-28.63
400300.0,36.68,-19.04,-6.29
400400.0,33.2,-1.77,4.7
400500.0,69.82,-5.07,7.39
400600.0,67.44,-20.32,14.71
400700.0,63.78,-5.74,5.0
400800.0,-1.46,-6.96,0.31
400900.0,36.87,-13.12,6.29
401000.0,15.75,4.76,-7.87
401100.0,5.07,10.07,11.11
401200.0,35.77,-0.24,10.68
401300.0,24.35,5.98,9.34
